-0.009904144,0.044537656
-0.03442706,0.10264304
0.040829547,-0.26228598
-0.040628966,0.15436836
0.03312937,-0.079617895
0.02869996,-0.09689185
-0.11760751,1.1996441
-0.056467976,0.46262085
0.06309893,-0.16545005
0.055908132,-0.13788038
-0.007834316,0.06473355
-0.0350704,0.1156592
-0.010525023,0.056405235
0.022388093,-0.06600279
0.032832894,-0.08522058
0.0018406244,0.010808588
-0.009705828,0.06699689
0.00023574018,0.027127108
0.003563749,-0.0007474779
-0.08709066,0.26292184
-0.019256009,0.0911411
0.055543534,-0.17662252
0.015014812,-0.044299323
0.011923643,-0.049086895
0.008733644,-0.016768364
0.004334071,-0.02845969
-0.008928745,0.028393775
-0.017200125,0.06970433
0.049712613,-0.1415785
-0.05511494,0.21089406
0.038260244,-0.010032788
0.017074952,-0.048917178
0.0041046008,0.0024052388
0.032314397,0.059084043
0.03987788,0.46404976
0.04057725,-0.11132415
-0.0165546,0.050948195
0.021071108,0.025026979
-0.013506738,0.04855956
0.004919943,-8.648025e-05
0.0016005206,0.02083804
-0.008724776,0.06755368
0.008153307,-0.035726175
-0.032975834,0.14182135
-0.021224491,0.09337748
0.043980233,-0.12436611
-0.10752756,0.3660458
0.06293541,-0.16899431
0.05405445,-0.11269004
0.043180645,-0.043702144
0.024697939,-0.05756254
0.03750474,-0.10890147
0.0063210004,0.0037120716
-0.0052043293,0.031479154
0.005601421,0.0061651375
0.014342739,-0.030057142
0.01882797,-0.07725149
-0.009304482,0.03429489
-0.0011926233,0.0095176175
-0.014272826,0.06589344
-0.042066447,0.14419113
-0.0150809325,0.08121909
-0.0150809325,0.08121909
-0.02429011,0.074052386
-0.002724118,0.0011694906
0.0275066,-0.053921416
0.042529214,-0.08480005
0.020512197,-0.043893233
0.0012590182,0.019628314
-0.018683806,0.09520206
0.011066827,0.008022768
0.0121313725,0.008658292
-0.002251064,0.019154849
-0.00840499,0.023653911
0.0078593865,-0.024793234
-0.0017883453,0.01314264
0.011530069,-0.006673366
0.016414482,-0.03364035
-0.0063213613,0.03074459
-0.030761214,0.1398805
-0.036663987,0.12222215
-0.039067827,0.12470889
-0.03202373,0.14209615
0.0015483176,0.0037947092
-0.0018405583,0.014262754
-0.03496127,0.112242185
0.010002348,-0.024196949
0.028250633,-0.07956502
-0.026580831,0.355747
-0.013785254,0.57365185
0.03654404,-0.23648305
-0.03389552,0.15934932
-0.03389552,0.15934932
-0.00013535544,0.037060976
0.007550612,-0.0052517653
0.009063582,-0.02480965
0.012975347,-0.16867407
0.02742199,-0.076586924
0.03163132,-0.08014281
0.019847339,0.01237569
0.0012989715,-0.053400207
-0.02322117,0.100907594
0.028758695,-0.084122226
-0.02244202,0.11243385
0.0049723135,-0.016501222
0.01578484,-0.032464214
0.007974554,-0.013284787
0.03447287,-0.02086082
-0.023778955,0.05714484
-0.077024445,0.23674925
-0.07216222,0.25487065
-0.05576285,0.1790929
0.031292215,-0.09257271
-0.051485945,0.20107107
-0.18194798,0.48225334
-0.07174495,0.23263453
-0.07651142,0.29876277
-0.01365256,0.059564486
-0.033205986,0.10668961
-0.045422986,0.1452971
-0.021260936,0.049587406
-0.03059984,0.102627866
-0.050925754,0.10299791
0.018705843,-0.041149482
-0.008854893,0.022849372
-0.019070642,0.090095006
-0.041831907,0.15293586
0.023998272,-0.036867708
0.041355994,-0.06870936
-0.01457627,0.052092217
0.03717693,-0.10733413
0.013826803,-0.020494344
-0.008659455,0.03339308
0.041933905,-0.11268756
0.033049136,-0.07604461
0.022842009,-0.05667067
0.08642047,-0.22986181
0.018007241,-0.07934547
-0.0050906832,0.007451866
0.036710378,-0.0630329
0.024534356,-0.120394155
0.0014325811,-0.029559206
-0.021186177,0.08197056
-0.0066189333,0.03914792
-0.1290572,0.36459142
-0.011213596,0.07471333
-0.011280067,0.087627575
-0.02896161,0.097634204
-0.007940717,-0.02249951
0.02204253,-0.060426243
0.0066328663,-0.030423205
-0.004524442,0.046302743
0.083789915,-0.16961886
0.025878686,-0.047758203
0.012124596,-0.0067932024
0.020444455,-0.023923367
0.035164673,-0.06560045
0.029497802,-0.078023516
0.019379467,-0.06947169
0.016618734,-0.02188585
0.031103173,-0.057715025
0.01015704,0.0006098595
0.028352633,-0.057901643
0.03144781,-0.0741231
0.016763419,-0.02242298
-2.4250683e-05,0.010276757
0.07661467,-0.1409445
0.04006266,-0.13007148
-0.018630205,0.09183661
0.010711406,-0.036316294
0.013809994,-0.040627897
0.004686865,-0.020229956
0.018076774,-0.049399007
0.028783565,-0.08923382
0.020515112,-0.050684195
0.051818885,0.014608401
0.042687733,-0.39840546
0.033217207,-0.3793991
0.030758452,-0.7785928
0.005901994,-0.3240425
-0.004767413,0.3524296
0.015554432,-1.0039173
-0.011355398,-2.4102902
-0.043131325,-0.8039936
-0.002792787,0.043169104
-0.09745307,1.5726253
0.009971897,-0.018148847
0.034455024,-0.09139575
-0.04082635,0.26450968
0.0406848,-0.1245541
-0.033103306,0.09466611
-0.02868746,0.102675766
0.1164675,0.021372143
0.052552763,0.837516
-0.06306512,0.18386224
-0.05587571,0.15616836
0.007846297,-0.05947615
0.035110805,-0.09924304
0.010626006,-0.013984436
-0.022366958,0.07517298
-0.032787483,0.10478391
-0.0017939054,0.008222182
0.009871782,-0.0015868918
-0.000100612924,0.025485069
-0.0035099243,0.023161571
0.08719768,-0.216127
0.019363737,-0.04205729
-0.055512883,0.1903135
-0.014983713,0.056272924
-0.011843435,0.08017481
-0.008705645,0.027349524
-0.0042824196,0.050871
0.0089764735,-0.0028912176
0.017245892,-0.027619166
-0.04967838,0.19344136
0.055087574,-0.11991998
-0.038215935,0.19542071
-0.017034218,0.07136323
-0.0040542833,0.022249594
-0.032081984,0.47354984
-0.04072554,0.47234866
-0.04049282,0.15315677
0.016572583,-0.042347215
-0.020926422,0.09737031
0.013557127,-0.02247875
-0.004885248,0.020145124
-0.0015076555,0.01264632
0.008915572,-0.0010836879
-0.0081444755,0.03854749
0.03301824,-0.12789719
0.021338342,-0.0547906
-0.04396171,0.13035527
0.10755888,-0.3556335
-0.06284009,0.19732462
-0.053900186,0.1566665
-0.04260185,0.47573453
-0.024634862,0.07364645
-0.037452392,0.12150084
-0.0061247926,0.04438306
0.0053518275,0.00391869
-0.0053976057,0.057162073
-0.014201403,0.07449906
-0.018758398,0.10046017
0.009392989,8.595127e-06
0.0012611055,0.02316241
0.014379843,-0.016855545
0.0420976,-0.12753494
0.015344914,0.007924724
0.015344914,0.007924724
0.024398483,-0.027988454
0.0027498095,0.011953676
-0.027467094,0.0734167
-0.042449128,0.120197125
-0.02047251,0.058205437
-0.0011371904,0.021901382
0.01877612,-0.06332254
-0.01088958,0.06860094
-0.011956046,0.067134805
0.0023090714,0.0017276147
0.008425967,-0.016088221
-0.007848695,0.02865999
0.0018555179,0.011873693
-0.011447237,0.04105755
-0.01634545,0.058594447
0.0063715237,-0.012367616
0.030885765,-0.07728615
0.03678177,-0.06265725
0.039178774,-0.068598546
0.032140933,-0.08297938
-0.0015053859,0.036016352
0.0018810561,0.026848044
0.034974348,-0.096832424
-0.009986487,0.039708614
-0.028241005,0.089927584
0.026790138,-0.13292249
0.015235503,0.49196666
-0.036209892,0.6269245
0.033937283,-0.13330688
0.033937283,-0.13330688
0.00021070763,0.023999715
-0.0075095054,0.037936103
-0.009024277,0.053106137
-0.012588237,0.8174738
-0.027352514,0.14870434
-0.03155163,0.16472572
-0.019782564,0.109211296
-0.0012051272,0.15691978
0.023230612,-0.092171095
-0.02871355,0.13416855
0.022490028,-0.06774996
-0.004959299,0.028238015
-0.015747163,0.065795936
-0.007940142,0.04895582
-0.03442018,0.1441475
0.023789426,-0.04693624
0.077018246,-0.19977099
0.07210945,-0.14989099
0.055758696,-0.1290335
-0.031304963,0.10549151
0.051478885,-0.19443597
0.18187556,-0.43338314
0.07170997,-0.20902774
0.07648122,-0.2793659
0.013589498,0.7560666
0.033086304,-0.022825057
0.045345575,-0.106129505
0.021198103,-0.022821805
0.030509057,-0.06639096
0.05089025,-0.090110675
-0.018785084,0.06997663
0.0087606,0.006095464
0.01888678,-0.04055232
0.04174918,-0.1325396
-0.024219241,0.09248028
-0.04179961,0.1803558
0.014497404,-0.029655568
-0.03742386,0.16522272
-0.0140133565,0.06422769
0.008528526,0.0009710536
-0.042022433,0.13551056
